Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
05-Feb-24,2921.2,2940,2864,2877.05,2911.268786307701917671,128072,8519,372852016,44011,34.36,76,-44.15
06-Feb-24,2887.4,2887.4,2840.8,2856.8,2860.732431939242794205,115081,6943,329215949,50293,43.7,46.6,-30.6
07-Feb-24,2870,2898,2858.45,2883.4,2873.741809979033546325,320512,17141,921068735,194686,60.74,39.55,13.4
08-Feb-24,2895.6,2919.75,2856.7,2902.95,2886.327226375582959868,98849,7477,285310560,33100,33.49,63.05,7.35
09-Feb-24,2905,2944.15,2902.6,2922.3,2923.983017123241287856,812171,30548,2374774211,121987,15.02,41.55,17.3
12-Feb-24,2922.3,2922.35,2885,2902.95,2900.938399250030569406,147206,17705,427035538,87275,59.29,37.35,-19.35
13-Feb-24,2910.4,2957.8,2909.4,2928.95,2934.462991867501594911,322902,13850,947543969,245207,75.94,48.4,18.55
14-Feb-24,2911.4,2966.6,2911.4,2962.6,2942.853080916329141776,122707,8937,361108673,74250,60.51,55.2,51.2
15-Feb-24,2963.4,2968.4,2932.9,2941.9,2946.123508506246870458,81881,14250,241231539,29413,35.92,35.5,-21.5
16-Feb-24,2945.05,2953.3,2917.35,2921.35,2926.681186007061670820,542931,20042,1588985943,76261,14.05,35.95,-23.7
19-Feb-24,2921.35,2958.8,2907.55,2946.15,2934.313269008388348088,163441,12133,479587095,78402,47.97,51.25,24.8
20-Feb-24,2949.9,2949.9,2924,2940.75,2935.855281049506846691,104430,6247,306591367,72252,69.19,25.9,-9.15
21-Feb-24,2943.85,2977,2916.15,2938.2,2950.667095401576326096,103405,11504,305113731,48255,46.67,60.85,-5.65
22-Feb-24,2937.95,2969.1,2916,2963.35,2937.578178431492448153,212597,12452,624520308,132693,62.42,53.1,25.4
23-Feb-24,2971.4,2996.15,2965.25,2986.35,2984.339062267898517766,653001,31433,1948776392,118582,18.16,30.9,14.95
26-Feb-24,2989.75,2989.75,2964.55,2974.35,2974.721045163184420413,40874,4779,121588748,15006,36.71,25.2,-15.4
27-Feb-24,2968.8,2999.85,2956,2970.4,2976.457643821129417985,83211,5724,247674017,47670,57.29,43.85,1.6
28-Feb-24,2964.9,2982,2900.55,2909,2931.449675905056502883,64333,7090,188588952,23610,36.7,81.45,-55.9
29-Feb-24,2931.05,2958,2909.55,2924.75,2933.130281324073689025,192376,11046,564263871,90108,46.84,48.45,-6.3
01-Mar-24,2916.7,2999,2916.7,2986,2973.195649578348551726,544407,33877,1618628524,148133,27.21,82.3,69.3
02-Mar-24,2980.7,3000,2975,2980.85,2989.584805701957999945,36619,9696,109475606,21933,59.9,25,0.15
04-Mar-24,2981,3024.8,2975.05,3011.6,3003.934718695232304445,139795,9389,419935054,83191,59.51,49.75,30.6
05-Mar-24,3011.7,3011.7,2973,2998.3,2992.697256372659598466,70928,6149,212266031,24362,34.35,38.7,-13.4
06-Mar-24,2989.45,3019,2957,3005.95,2987.106243353541596604,110021,8033,328644416,42963,39.05,62,16.5
07-Mar-24,3002.15,3005.9,2951.25,2958.1,2971.691630581937310748,387052,22348,1150199189,52841,13.65,54.65,-44.05
11-Mar-24,2984.7,2984.7,2927.35,2931.2,2955.097860861928360830,111587,10618,329750505,54522,48.86,57.35,-53.5
12-Mar-24,2932,2976.3,2932,2950.2,2958.248359281437125748,83500,7871,247013738,23642,28.31,44.3,18.2
13-Mar-24,2955.45,2965.95,2855.85,2864.7,2909.462682605633083904,97957,8660,285002236,43718,44.63,110.1,-90.75
14-Mar-24,2865,2897.35,2851,2865.25,2874.621359223300970873,162637,20571,467519794,64504,39.66,46.35,0.25
15-Mar-24,2854.95,2866.45,2826.9,2837.25,2840.608394928295635617,396001,21991,1124883765,75672,19.11,39.55,-17.7
18-Mar-24,2837.2,2883,2833.65,2878.35,2854.944498326617034355,146410,12317,417992424,66180,45.2,49.35,41.15
19-Mar-24,2865.6,2873.6,2835,2850.75,2847.348766828385566978,128206,10945,365047196,88047,68.68,38.6,-14.85
20-Mar-24,2851.05,2890.2,2848.05,2886.8,2873.738617189645926255,152906,10817,439411877,100666,65.84,42.15,35.75
21-Mar-24,2891.4,2915,2889.65,2901.3,2903.229131805269097560,77091,5769,223812837,26566,34.46,25.35,9.9
22-Mar-24,2897.05,2920,2895.35,2909.9,2909.081691212550045867,562484,15427,1636311906,78114,13.89,24.65,12.85
26-Mar-24,2888.6,2905.25,2877,2884.15,2886.672583473272131078,943865,6807,2724629218,914823,96.92,28.25,-4.45
27-Mar-24,2899.65,2999.9,2897.9,2987.85,2978.105310758452311448,471025,30930,1402762054,255487,54.24,102,88.2
28-Mar-24,2994.35,3011.25,2959,2976.8,2992.714789124313520246,422263,19036,1263712725,117047,27.72,52.25,-17.55
,,,,,,,,,,,,
